ubjit2,256,416,0018AE68,0,1,1,4294967295,0,0
ubjit2,224,416,0007B987,0,1,1,4294967295,0,0
ubjit2,192,416,00039F46,0,1,1,4294967295,0,0
ubjit2,160,416,002E2B21,0,1,1,4294967295,0,0
ubjit2,416,416,002D9889,0,1,1,4294967295,0,0
ubjit2,448,416,000D3EB3,0,1,1,4294967295,0,0
ubjit2,480,416,0014018B,0,1,1,4294967295,0,0
ubjit2,512,416,0031978B,0,1,1,4294967295,0,0
ubjit2,544,416,000824CA,0,1,1,4294967295,0,0
ubjit2,576,416,00155D1A,0,1,1,4294967295,0,0
ubjit2,608,416,00241262,0,1,1,4294967295,0,0
ubjit2,640,416,000DFF52,0,1,1,4294967295,0,0
ubjit2,672,416,00377F46,0,1,1,4294967295,0,0
ubjit2,704,416,0009F63D,0,1,1,4294967295,0,0
durr,736,384,002B1824,0,1,1,4294967295,0,0
vurp,736,416,0039885A,0,1,1,4294967295,0,0
mm_plei,288,416,0006C5ED,0,1,1,4294967295,0,0
cluss_too,736,448,00082E5E,0,1,1,4294967295,0,0
mur2,390,416,0007E400,0,1,1,4294967295,0,0
